Date,Close,High,Low,Open,Volume,price1,pricediff,return,direction,ma10,ma50,stock,profit,wealth,logprice1,logclose,logreturn
2015-07-13,262.16,262.55,256.05,262.25,2960319,265.65,3.4899999999999523,0.01331248092767757,1,267.924,254.01229999999998,1,3.4899999999999523,58.18999999999997,5.5821796528969525,5.568955004390559,0.0132246485063936
2015-07-14,265.65,265.9899,260.51,262.1,1907641,263.14,-2.509999999999991,-0.009448522492000719,-1,267.663,254.66629999999998,1,-2.509999999999991,55.67999999999998,5.572686209937692,5.5821796528969525,-0.009493442959260356
2015-07-15,263.14,267.49,262.08,266.74,2021621,266.68,3.5400000000000205,0.013452914798206357,1,267.062,255.32050000000004,1,3.5400000000000205,59.22,5.5860494377498595,5.572686209937692,0.013363227812167366
2015-07-16,266.68,267.2,263.16,264.22,1615961,274.66,7.980000000000018,0.029923503824808826,1,265.72799999999995,255.91809999999998,1,7.980000000000018,67.20000000000002,5.6155339691021355,5.5860494377498595,0.029484531352276022
2015-07-17,274.66,275.54,268.25,272.5,5004099,282.26,7.599999999999966,0.02767057452850785,1,265.192,256.6791,1,7.599999999999966,74.79999999999998,5.642828631985861,5.6155339691021355,0.027294662883725174
2015-07-20,282.26,286.65,272.54,275.0,4978454,266.77,-15.490000000000009,-0.05487848083327432,-1,265.446,257.5345,1,-15.490000000000009,59.309999999999974,5.586386863941082,5.642828631985861,-0.056441768044778406
2015-07-21,266.77,273.5,266.55,270.05,6108686,267.87,1.1000000000000227,0.004123402181654695,1,265.335,257.9751,1,1.1000000000000227,60.41,5.590501788197235,5.586386863941082,0.0041149242561528965
2015-07-22,267.87,269.44,260.86,261.27,3104960,267.2,-0.6700000000000159,-0.002501213275096188,-1,266.62600000000003,258.4689,1,-0.6700000000000159,59.73999999999998,5.58799744166249,5.590501788197235,-0.002504346534744961
2015-07-23,267.2,269.9,265.27,269.65,2227239,265.41,-1.7899999999999636,-0.0066991017964070495,-1,267.554,258.9309,1,-1.7899999999999636,57.95000000000002,5.581275800163405,5.58799744166249,-0.006721641499085607
2015-07-24,265.41,271.09,263.92,267.38,2836498,253.01,-12.400000000000034,-0.04672016879544868,-1,268.17999999999995,259.2623,1,-12.400000000000034,45.54999999999998,5.5334290136381,5.581275800163405,-0.047846786525304275
2015-07-27,253.01,264.4321,250.79,262.43,4694192,264.82,11.810000000000002,0.04667799691711791,1,267.265,259.3475,1,11.810000000000002,57.359999999999985,5.57905034991161,5.5334290136381,0.04562133627351006
2015-07-28,264.82,265.4,251.8373,255.75,3895808,263.82,-1.0,-0.003776149837625557,-1,267.18199999999996,259.7011,1,-1.0,56.359999999999985,5.575267052420774,5.57905034991161,-0.0037832974908367234
2015-07-29,263.82,267.89,262.0,264.27,2790095,266.79,2.9700000000000273,0.011257675687969173,1,267.25,260.0905,1,2.9700000000000273,59.33000000000001,5.586461832079658,5.575267052420774,0.011194779658884713
2015-07-30,266.79,266.94,262.11,262.69,2034560,266.15,-0.6400000000000432,-0.0023988905131378355,-1,267.26099999999997,260.5139,1,-0.6400000000000432,58.68999999999997,5.584060059618766,5.586461832079658,-0.0024017724608924595
2015-07-31,266.15,269.3599,265.123,267.6,2222552,259.99,-6.159999999999968,-0.023144843133571177,-1,266.40999999999997,260.8823,1,-6.159999999999968,52.53,5.5606431687374025,5.584060059618766,-0.02341689088136345
2015-08-03,259.99,266.7099,257.07,266.29,2553474,266.28,6.289999999999964,0.024193238201469146,1,264.183,261.1275,1,6.289999999999964,58.819999999999965,5.584548386732503,5.5606431687374025,0.02390521799510026
2015-08-04,266.28,266.72,258.34,260.01,2352530,270.13,3.8500000000000227,0.014458464773922274,1,264.134,261.50399999999996,1,3.8500000000000227,62.66999999999999,5.598903324604841,5.584548386732503,0.014354937872337992
2015-08-05,270.13,271.0,260.4,263.58,6214319,246.13,-24.0,-0.08884611113167734,-1,264.36,261.958,1,-24.0,38.66999999999999,5.505859851633596,5.598903324604841,-0.09304347297124504
2015-08-06,246.13,255.0,236.12,249.54,14623754,242.51,-3.6200000000000045,-0.01470767480599685,-1,262.253,261.8516,1,-3.6200000000000045,35.04999999999998,5.491042946640714,5.505859851633596,-0.01481690499288213
2015-08-07,242.51,243.73,238.39,243.58,5073390,241.14,-1.3700000000000045,-0.005649251577254565,-1,259.963,261.68580000000003,0,0.0,35.04999999999998,5.485377677689165,5.491042946640714,-0.005665268951548619
2015-08-10,241.14,242.97,236.05,238.15,4185860,237.37,-3.769999999999982,-0.015634071493738,-1,258.77599999999995,261.51959999999997,0,0.0,35.04999999999998,5.469620105192861,5.485377677689165,-0.015757572496304384
2015-08-11,237.37,239.3,234.44,237.15,4264939,238.17,0.799999999999983,0.003370265829717247,1,256.03099999999995,261.3,0,0.0,35.04999999999998,5.472984704405132,5.469620105192861,0.0033645992122712798
2015-08-12,238.17,239.77,232.74,235.0,3739157,242.51,4.340000000000003,0.01822227820464376,1,253.46599999999998,261.0836,0,0.0,35.04999999999998,5.491042946640714,5.472984704405132,0.018058242235581723
2015-08-13,242.51,246.48,239.12,239.86,4689182,243.15,0.6400000000000148,0.00263906643025036,1,251.038,261.0154,0,0.0,35.04999999999998,5.493678536849795,5.491042946640714,0.002635590209081329
2015-08-14,243.15,247.93,241.77,247.24,4364810,254.99,11.840000000000003,0.048694221673863884,1,248.738,260.8956,0,0.0,35.04999999999998,5.541224328703197,5.493678536849795,0.04754579185340191
2015-08-17,254.99,256.59,250.51,255.56,7176690,260.72,5.730000000000018,0.022471469469391027,1,248.238,260.8696,0,0.0,35.04999999999998,5.563447034529307,5.541224328703197,0.022222705826109745
2015-08-18,260.72,260.95,253.5601,255.38,4195035,255.25,-5.470000000000027,-0.02098036207425601,-1,247.68200000000002,260.964,0,0.0,35.04999999999998,5.5422434570447745,5.563447034529307,-0.021203577484532055
2015-08-19,255.25,260.65,255.02,260.33,3604282,242.18,-13.069999999999993,-0.05120470127326148,-1,246.19400000000002,261.055,0,0.0,35.04999999999998,5.48968125132622,5.5422434570447745,-0.05256220571855419
2015-08-20,242.18,254.56,241.9,252.06,4905757,230.77,-11.409999999999997,-0.04711371706994796,-1,245.79900000000004,260.8704,0,0.0,35.04999999999998,5.441421543516488,5.48968125132622,-0.04825970780973243
2015-08-21,230.77,243.7999,230.51,236.0,6590234,218.87,-11.900000000000006,-0.05156649477835076,-1,244.625,260.472,0,0.0,35.04999999999998,5.3884779462559935,5.441421543516488,-0.05294359726049436
2015-08-24,218.87,231.4,195.0,202.79,9581585,220.03,1.1599999999999966,0.0052999497418558805,1,242.398,259.8418,0,0.0,35.04999999999998,5.39376390069205,5.3884779462559935,0.005285954436056173
2015-08-25,220.03,230.9,219.12,230.52,4327294,224.84,4.810000000000002,0.021860655365177485,1,240.664,259.18,0,0.0,35.04999999999998,5.415389038133874,5.39376390069205,0.02162513744182437
2015-08-26,224.84,228.0,215.51,227.93,4963042,242.99,18.150000000000006,0.08072407045009787,1,239.33100000000005,258.4686,0,0.0,35.04999999999998,5.493020290230397,5.415389038133874,0.07763125209652255
2015-08-27,242.99,244.75,230.81,231.0,7655959,248.48,5.489999999999981,0.022593522367175524,1,239.379,258.0906,0,0.0,35.04999999999998,5.515362359400377,5.493020290230397,0.02234206916998005
2015-08-28,248.48,251.45,241.57,241.86,5513673,249.06,0.5800000000000125,0.00233419188667101,1,239.91199999999998,257.81,0,0.0,35.04999999999998,5.517693831293003,5.515362359400377,0.002331471892626169
2015-08-31,249.06,254.95,245.51,245.62,4700232,238.63,-10.430000000000007,-0.041877459246767876,-1,239.31900000000002,257.5954,0,0.0,35.04999999999998,5.474914235205125,5.517693831293003,-0.04277959608787807
2015-09-01,238.63,246.0,236.97,240.34,5454765,247.69,9.060000000000002,0.03796672673176048,1,237.10999999999999,257.0146,0,0.0,35.04999999999998,5.51217796426333,5.474914235205125,0.037263729058205186
2015-09-02,247.69,247.88,239.78,245.3,4629174,245.57,-2.1200000000000045,-0.008559085954216982,-1,236.35399999999998,256.665,0,0.0,35.04999999999998,5.503582038974955,5.51217796426333,-0.008595925288375383
2015-09-03,245.57,252.08,245.0,252.06,4194772,241.93,-3.6399999999999864,-0.014822657490735783,-1,236.69299999999998,256.2006,0,0.0,35.04999999999998,5.488648428115696,5.503582038974955,-0.014933610859258373
2015-09-04,241.93,244.09,238.2,240.89,3689153,241.93,0.0,0.0,-1,237.80900000000003,255.69740000000002,0,0.0,35.04999999999998,5.488648428115696,5.488648428115696,0.0
2015-09-07,241.93,241.93,241.93,241.93,0,248.17,6.239999999999981,0.025792584631918244,1,240.115,255.2956,0,0.0,35.04999999999998,5.514113995199193,5.488648428115696,0.02546556708349712
2015-09-08,248.17,249.16,244.05,245.05,3138231,248.91,0.7400000000000091,0.0029818269734456586,1,242.929,254.8938,0,0.0,35.04999999999998,5.517091385344304,5.514113995199193,0.002977390145110448
2015-09-09,248.91,254.25,248.303,252.05,3390788,248.48,-0.4300000000000068,-0.0017275320396930892,-1,245.33599999999996,254.489,0,0.0,35.04999999999998,5.515362359400377,5.517091385344304,-0.0017290259439270983
2015-09-10,248.48,250.7231,245.33,247.23,2709024,250.24,1.7600000000000193,0.007083065035415404,1,245.885,253.8582,0,0.0,35.04999999999998,5.522420457356946,5.515362359400377,0.007058097956569753
2015-09-11,250.24,250.24,244.73,247.64,2350844,253.19,2.9499999999999886,0.011788682864450083,1,246.061,253.2626,0,0.0,35.04999999999998,5.53414019501932,5.522420457356946,0.01171973766237322
2015-09-14,253.19,254.25,249.67,251.1,2890851,253.57,0.37999999999999545,0.001500849164658934,1,246.47400000000002,252.732,0,0.0,35.04999999999998,5.535639919035516,5.53414019501932,0.0014997240161962466
2015-09-15,253.57,254.6,249.5,252.75,2933466,262.25,8.680000000000007,0.03423117876720435,1,247.968,252.44580000000002,0,0.0,35.04999999999998,5.569298247276406,5.535639919035516,0.033658328240890434
2015-09-16,262.25,262.88,252.88,253.04,4417081,262.07,-0.18000000000000682,-0.000686367969494783,-1,249.42399999999998,252.5916,0,0.0,35.04999999999998,5.568611643648579,5.569298247276406,-0.0006866036278276866
2015-09-17,262.07,265.5,260.69,263.96,3585812,260.62,-1.4499999999999886,-0.005532872896554313,-1,251.074,252.6746,0,0.0,35.04999999999998,5.56306340771676,5.568611643648579,-0.005548235931819079
2015-09-18,260.62,263.82,257.5,257.96,3763064,264.2,3.579999999999984,0.013736474560662973,1,252.94299999999998,252.704,1,3.579999999999984,38.62999999999997,5.576706392088225,5.56306340771676,0.013642984371465161
2015-09-21,264.2,271.57,255.8,263.98,6120155,260.94,-3.259999999999991,-0.012339137017411019,-1,255.17,252.7448,1,-3.259999999999991,35.369999999999976,5.564290495837602,5.576706392088225,-0.012415896250622893
2015-09-22,260.94,262.65,255.87,259.03,3664353,261.06,0.12000000000000455,0.0004598758335249657,1,256.447,252.65060000000003,1,0.12000000000000455,35.48999999999998,5.564750265960644,5.564290495837602,0.0004597701230419915
2015-09-23,261.06,262.08,257.5838,261.95,2600778,263.12,2.0600000000000023,0.007890906305063979,1,257.662,252.60899999999998,1,2.0600000000000023,37.54999999999998,5.572610201880802,5.564750265960644,0.007859935920158101
2015-09-24,263.12,263.45,256.21,259.53,3448191,256.91,-6.2099999999999795,-0.023601398601398524,-1,259.12600000000003,252.53780000000003,1,-6.2099999999999795,31.340000000000003,5.548725829010259,5.572610201880802,-0.023884372870543125
2015-09-25,256.91,266.91,256.15,266.61,3773392,248.43,-8.480000000000018,-0.03300766805496095,-1,259.793,252.1828,1,-8.480000000000018,22.859999999999985,5.515161115713719,5.548725829010259,-0.033564713296540205
2015-09-28,248.43,259.79,246.61,257.35,4901057,246.65,-1.7800000000000011,-0.0071649961759851916,-1,259.317,251.50620000000004,1,-1.7800000000000011,21.079999999999984,5.507970327679748,5.515161115713719,-0.007190788033970996
2015-09-29,246.65,254.73,245.46,250.46,3703154,248.4,1.75,0.007095073991485911,1,258.625,251.1038,1,1.75,22.829999999999984,5.515040350059324,5.507970327679748,0.007070022379576102
2015-09-30,248.4,252.4,242.34,252.0,4929582,239.88,-8.52000000000001,-0.0342995169082126,-1,257.24,250.71439999999998,1,-8.52000000000001,14.309999999999974,5.480138798300309,5.515040350059324,-0.03490155175901499
2015-10-01,239.88,248.5,237.13,247.51,4572964,247.57,7.689999999999998,0.03205769551442387,1,255.02100000000002,250.16800000000003,1,7.689999999999998,21.99999999999997,5.5116933703031945,5.480138798300309,0.031554572002885806
2015-10-02,247.57,247.7,234.93,235.6,4423982,246.15,-1.4199999999999875,-0.005735751504624904,-1,253.71599999999998,249.8112,1,-1.4199999999999875,20.579999999999984,5.50594110620421,5.5116933703031945,-0.005752264098984661
2015-10-05,246.15,249.84,244.13,248.84,3689865,241.46,-4.689999999999998,-0.01905342270972983,-1,251.911,249.674,1,-4.689999999999998,15.889999999999986,5.4867038279042415,5.50594110620421,-0.019237278299968352
2015-10-06,241.46,243.03,235.58,240.0,5235897,231.96,-9.5,-0.03934399072310114,-1,249.96300000000002,249.20680000000002,1,-9.5,6.389999999999986,5.44656494300824,5.4867038279042415,-0.04013888489600159
2015-10-07,231.96,237.7,229.12,236.63,6813959,226.72,-5.240000000000009,-0.02259010174167964,-1,247.05299999999997,248.56959999999998,0,0.0,6.389999999999986,5.42371577594237,5.44656494300824,-0.02284916706586948
2015-10-08,226.72,230.72,221.31,230.08,6133216,220.69,-6.030000000000001,-0.026596683133380386,-1,243.413,247.7682,0,0.0,6.389999999999986,5.396759001860069,5.42371577594237,-0.02695677408230157
2015-10-09,220.69,224.37,218.36,220.93,6158370,215.58,-5.109999999999985,-0.023154651320857245,-1,239.791,246.859,0,0.0,6.389999999999986,5.373332070353483,5.396759001860069,-0.023426931506586257
2015-10-12,215.58,223.0,215.27,222.99,3836303,219.25,3.6699999999999875,0.01702384265701822,1,236.506,245.97079999999997,0,0.0,6.389999999999986,5.390212631252292,5.373332070353483,0.016880560898809627
2015-10-13,219.25,222.522,211.13,213.28,5171535,216.88,-2.3700000000000045,-0.0108095781071836,-1,233.76600000000002,245.0302,0,0.0,6.389999999999986,5.37934420519041,5.390212631252292,-0.010868426061882097
2015-10-14,216.88,220.95,215.43,220.67,3104446,221.31,4.430000000000007,0.02042604205090376,1,230.61399999999998,243.96519999999998,0,0.0,6.389999999999986,5.39956443356432,5.37934420519041,0.020220228373910132
2015-10-15,221.31,221.73,213.7,216.43,2844233,227.01,5.699999999999989,0.025755727260403906,1,228.757,243.46880000000002,0,0.0,6.389999999999986,5.42499406937454,5.39956443356432,0.02542963581021951
2015-10-16,227.01,230.4805,222.87,223.04,4334493,228.1,1.0900000000000034,0.004801550592484927,1,226.70100000000002,243.1588,0,0.0,6.389999999999986,5.429784129290343,5.42499406937454,0.004790059915802836
2015-10-19,228.1,231.15,224.94,226.5,2507895,213.03,-15.069999999999993,-0.06606751424813675,-1,224.89600000000002,242.898,0,0.0,6.389999999999986,5.361433000862112,5.429784129290343,-0.06835112842823055
2015-10-20,213.03,228.6,202.0,227.72,14900047,210.09,-2.9399999999999977,-0.01380087311646246,-1,222.05299999999997,242.41119999999998,0,0.0,6.389999999999986,5.347536010335536,5.361433000862112,-0.013896990526576225
2015-10-21,210.09,214.81,208.8,211.99,4183471,211.72,1.6299999999999955,0.007758579656337738,1,219.86599999999999,241.84959999999998,0,0.0,6.389999999999986,5.355264646989787,5.347536010335536,0.007728636654251275
2015-10-22,211.72,215.75,209.4,211.56,2825159,209.09,-2.6299999999999955,-0.012422066880785922,-1,218.36599999999999,241.23379999999997,0,0.0,6.389999999999986,5.342764781283332,5.355264646989787,-0.012499865706455004
2015-10-23,209.09,215.35,207.69,215.0,4235462,215.26,6.1699999999999875,0.029508823951408424,1,217.206,240.55259999999998,0,0.0,6.389999999999986,5.371846599836152,5.342764781283332,0.029081818552819882
2015-10-26,215.26,215.88,210.0,211.38,3391438,210.35,-4.909999999999997,-0.02280962556907924,-1,217.17400000000004,239.75799999999998,0,0.0,6.389999999999986,5.34877281003653,5.371846599836152,-0.02307378979962227
2015-10-27,210.35,217.1,207.51,214.84,3519449,212.96,2.6100000000000136,0.01240789160922279,1,216.28400000000002,238.75060000000002,0,0.0,6.389999999999986,5.361104354646802,5.34877281003653,0.012331544610272083
2015-10-28,212.96,213.45,208.3,211.31,2728593,211.63,-1.3300000000000125,-0.006245304282494424,-1,215.892,237.9048,0,0.0,6.389999999999986,5.354839466872362,5.361104354646802,-0.006264887774439565
2015-10-29,211.63,213.7481,210.64,211.75,1805032,206.93,-4.699999999999989,-0.02220857156357789,-1,214.92399999999998,237.2938,0,0.0,6.389999999999986,5.332380571823737,5.354839466872362,-0.02245889504862486
2015-10-30,206.93,211.63,203.89,210.4,4438901,213.79,6.859999999999985,0.033151307205335066,1,212.916,236.817,0,0.0,6.389999999999986,5.364994224812317,5.332380571823737,0.03261365298857921
2015-11-02,213.79,215.8,207.22,208.92,3927944,208.35,-5.439999999999998,-0.02544553066092894,-1,211.48499999999999,236.71540000000002,0,0.0,6.389999999999986,5.339219357868463,5.364994224812317,-0.02577486694385378
2015-11-03,208.35,214.44,207.75,213.85,8332485,231.63,23.28,0.1117350611951044,1,211.017,236.4818,0,0.0,6.389999999999986,5.4451412709888345,5.339219357868463,0.10592191312037169
2015-11-04,231.63,232.74,225.2,227.0,12726366,231.77,0.14000000000001478,0.0006044122091266882,1,213.171,236.61759999999998,0,0.0,6.389999999999986,5.445745500614469,5.4451412709888345,0.0006042296256341118
2015-11-05,231.77,234.5843,229.19,230.58,4496843,232.36,0.5900000000000034,0.0025456271303447527,1,215.176,236.3932,0,0.0,6.389999999999986,5.4482878931243315,5.445745500614469,0.0025423925098628786
2015-11-06,232.36,233.359,229.5,230.7,2445293,225.33,-7.030000000000001,-0.030254777070063698,-1,217.50300000000001,236.07080000000002,0,0.0,6.389999999999986,5.41756599436603,5.4482878931243315,-0.030721898758301336
2015-11-09,225.33,232.99,224.31,232.99,3850860,216.5,-8.830000000000013,-0.03918697022145303,-1,218.51,235.59619999999998,0,0.0,6.389999999999986,5.377590547442544,5.41756599436603,-0.03997544692348587
2015-11-10,216.5,223.7,216.08,223.48,4617007,219.08,2.5800000000000125,0.011916859122401905,1,219.125,235.1536,0,0.0,6.389999999999986,5.38943695991552,5.377590547442544,0.01184641247297602
2015-11-11,219.08,219.48,213.63,217.77,3347806,212.94,-6.140000000000015,-0.028026291765565155,-1,219.737,234.5814,0,0.0,6.389999999999986,5.3610104358864605,5.38943695991552,-0.028426524029059763
2015-11-12,212.94,219.0,212.66,217.85,2915900,207.19,-5.75,-0.027002911618296235,-1,219.868,233.92880000000002,0,0.0,6.389999999999986,5.333636246672391,5.3610104358864605,-0.02737418921406931
2015-11-13,207.19,212.99,206.52,212.95,3430327,214.31,7.1200000000000045,0.03436459288575706,1,219.894,233.23399999999998,0,0.0,6.389999999999986,5.367423564946584,5.333636246672391,0.03378731827419301
2015-11-16,214.31,214.98,205.8,206.09,2925395,214.0,-0.3100000000000023,-0.0014465027296906457,-1,219.946,232.6816,0,0.0,6.389999999999986,5.365976015021851,5.367423564946584,-0.0014475499247330603
2015-11-17,214.0,216.0,211.4,215.2,2148679,221.07,7.069999999999993,0.03303738317757006,1,220.51100000000002,231.9982,0,0.0,6.389999999999986,5.398479393447017,5.365976015021851,0.03250337842516604
2015-11-18,221.07,221.38,212.52,214.5,2811900,221.8,0.7300000000000182,0.003302121499977465,1,219.455,231.4414,0,0.0,6.389999999999986,5.401776074916267,5.398479393447017,0.0032966814692496627
2015-11-19,221.8,226.19,220.3,220.54,2504375,220.01,-1.7900000000000205,-0.00807033363390451,-1,218.458,230.90779999999998,0,0.0,6.389999999999986,5.39367299986479,5.401776074916267,-0.008103075051477227
2015-11-20,220.01,225.0,213.58,223.49,4400722,217.75,-2.259999999999991,-0.01027226035180215,-1,217.223,230.3032,0,0.0,6.389999999999986,5.383347615732612,5.39367299986479,-0.01032538413217754
2015-11-23,217.75,219.18,214.6798,217.35,2526199,218.25,0.5,0.002296211251435132,1,216.465,229.59439999999998,0,0.0,6.389999999999986,5.385641194719711,5.383347615732612,0.002293578987099032
2015-11-24,218.25,221.0,215.0,215.37,2480293,229.64,11.389999999999986,0.052187857961053775,1,216.64000000000001,228.888,0,0.0,6.389999999999986,5.436512865299436,5.385641194719711,0.05087167057972497
2015-11-25,229.64,230.825,220.375,221.34,3990779,229.64,0.0,0.0,-1,217.696,228.23579999999998,0,0.0,6.389999999999986,5.436512865299436,5.436512865299436,0.0
2015-11-26,229.64,229.64,229.64,229.64,0,231.61,1.9700000000000273,0.00857864483539465,1,219.36599999999999,227.58720000000002,0,0.0,6.389999999999986,5.4450549226596205,5.436512865299436,0.00854205736018443
2015-11-27,231.61,232.25,227.01,231.06,1949353,230.26,-1.3500000000000227,-0.005828763870299307,-1,221.808,227.00699999999998,0,0.0,6.389999999999986,5.439209105245518,5.4450549226596205,-0.0058458174141025054
2015-11-30,230.26,234.28,229.08,231.79,2659813,237.19,6.930000000000007,0.03009641275080347,1,223.40299999999996,226.3282,0,0.0,6.389999999999986,5.468861507718855,5.439209105245518,0.029652402473336892
2015-12-01,237.19,238.0,231.05,231.06,3733955,231.99,-5.199999999999989,-0.021923352586533953,-1,225.72199999999998,225.8532,0,0.0,6.389999999999986,5.446694267289054,5.468861507718855,-0.022167240429801005
2015-12-02,231.99,238.6,231.23,237.0,2981468,232.71,0.7199999999999989,0.003103582050950467,1,226.814,225.2718,1,0.7199999999999989,7.109999999999985,5.44979304317089,5.446694267289054,0.0030987758818357136
2015-12-03,232.71,237.45,230.0,235.48,2939564,230.38,-2.3300000000000125,-0.010012461862403904,-1,227.90500000000003,224.6636,1,-2.3300000000000125,4.779999999999973,5.4397301194983605,5.44979304317089,-0.010062923672529145
2015-12-04,230.38,233.27,227.66,232.46,2573603,231.13,0.75,0.003255490928031947,1,228.942,224.13299999999998,1,0.75,5.529999999999973,5.442980322788598,5.4397301194983605,0.0032502032902375078
2015-12-07,231.13,235.63,226.15,227.7,3144223,226.72,-4.409999999999997,-0.019080171332150724,-1,230.27999999999997,223.787,1,-4.409999999999997,1.1199999999999761,5.42371577594237,5.442980322788598,-0.01926454684622758
2015-12-08,226.72,228.8,224.2,227.52,2687636,224.52,-2.1999999999999886,-0.009703599153140388,-1,231.127,223.3884,1,-2.1999999999999886,-1.0800000000000125,5.413964790073998,5.42371577594237,-0.009750985868372197
2015-12-09,224.52,227.5,220.72,226.7,3057753,227.07,2.549999999999983,0.011357562800641291,1,230.615,222.91080000000002,1,2.549999999999983,1.4699999999999704,5.425258339989186,5.413964790073998,0.011293549915187384
2015-12-10,227.07,228.49,223.64,224.71,2071692,217.02,-10.049999999999983,-0.044259479455674385,-1,230.358,222.6546,1,-10.049999999999983,-8.580000000000013,5.379989515192062,5.425258339989186,-0.04526882479712402
2015-12-11,217.02,225.75,216.64,225.24,3268726,218.58,1.5600000000000023,0.0071882775781034105,1,228.89899999999997,222.0436,1,1.5600000000000023,-7.02000000000001,5.387152080248527,5.379989515192062,0.007162565056465731
2015-12-14,218.58,220.92,214.87,217.51,2831518,221.09,2.509999999999991,0.011483209808765627,1,227.73100000000005,221.49220000000003,1,2.509999999999991,-4.510000000000019,5.398569858437128,5.387152080248527,0.011417778188600458
2015-12-15,221.09,222.22,218.0,221.82,2244424,234.51,13.419999999999987,0.06069926274367899,1,226.121,221.08480000000003,1,13.419999999999987,8.909999999999968,5.457498230900349,5.398569858437128,0.058928372463221024
2015-12-16,234.51,234.88,220.73,222.1,5104341,233.39,-1.1200000000000045,-0.004775915739200907,-1,226.373,221.1358,1,-1.1200000000000045,7.789999999999964,5.45271087403313,5.457498230900349,-0.004787356867218762
2015-12-17,233.39,237.76,229.8149,233.94,3298638,230.46,-2.9299999999999784,-0.012554094005741371,-1,226.44099999999997,221.2692,1,-2.9299999999999784,4.859999999999985,5.440077311585869,5.45271087403313,-0.012633562447261326
2015-12-18,230.46,235.9,229.29,232.89,3014170,232.56,2.0999999999999943,0.009112210361884901,1,226.44899999999998,221.4646,1,2.0999999999999943,6.9599999999999795,5.449148256250621,5.440077311585869,0.009070944664752112
2015-12-21,232.56,235.83,231.08,231.69,1953174,229.95,-2.6100000000000136,-0.011222910216718325,-1,226.592,221.8042,1,-2.6100000000000136,4.349999999999966,5.437861893985933,5.449148256250621,-0.01128636226468771
2015-12-22,229.95,236.55,229.63,234.99,1961495,229.7,-0.25,-0.001087192868014786,-1,226.91500000000002,222.0182,1,-0.25,4.099999999999966,5.436774109695053,5.437861893985933,-0.0010877842908803004
2015-12-23,229.7,233.45,228.13,232.18,1554979,230.57,0.8700000000000045,0.003787548976926446,1,227.433,222.27460000000002,1,0.8700000000000045,4.96999999999997,5.440554503968522,5.436774109695053,0.003780394273468879
2015-12-24,230.57,231.88,228.28,230.56,710277,230.57,0.0,0.0,-1,227.783,222.4598,1,0.0,4.96999999999997,5.440554503968522,5.440554503968522,0.0
2015-12-25,230.57,230.57,230.57,230.57,0,228.95,-1.6200000000000045,-0.007026065836839158,-1,229.138,222.53099999999998,1,-1.6200000000000045,3.349999999999966,5.433503639103105,5.440554503968522,-0.007050864865417061
2015-12-28,228.95,231.98,225.54,231.49,1901304,237.19,8.240000000000009,0.035990390915046994,1,230.175,222.54800000000003,1,8.240000000000009,11.589999999999975,5.468861507718855,5.433503639103105,0.0353578686157503
2015-12-29,237.19,237.72,229.547,230.06,2406290,238.09,0.9000000000000057,0.003794426409207832,1,231.785,223.03119999999998,1,0.9000000000000057,12.48999999999998,5.472648753450811,5.468861507718855,0.0037872457319556574
2015-12-30,238.09,243.634,235.6707,236.6,3697921,240.01,1.9199999999999875,0.008064177411903009,1,232.14300000000003,223.5912,1,1.9199999999999875,14.409999999999968,5.4806805891406265,5.472648753450811,0.008031835689815914
2015-12-31,240.01,243.45,238.37,238.51,2715038,240.01,0.0,0.0,-1,232.80499999999998,224.157,1,0.0,14.409999999999968,5.4806805891406265,5.4806805891406265,0.0
2016-01-01,240.01,240.01,240.01,240.01,0,223.41,-16.599999999999994,-0.06916378484229822,-1,233.76000000000005,224.77540000000002,1,-16.599999999999994,-2.190000000000026,5.409008648390664,5.4806805891406265,-0.07167194074996264
2016-01-04,223.41,231.38,219.0,230.72,6827146,223.43,0.020000000000010232,8.952150754223281e-05,1,232.84499999999997,224.9384,1,0.020000000000010232,-2.170000000000016,5.409098165891395,5.409008648390664,8.951750073116216e-05
2016-01-05,223.43,226.89,220.0,226.36,3186752,219.04,-4.390000000000015,-0.019648211967954236,-1,232.19299999999998,225.2,1,-4.390000000000015,-6.560000000000031,5.3892543615401385,5.409098165891395,-0.019843804351256544
2016-01-06,219.04,220.05,215.98,220.0,3779128,215.65,-3.3899999999999864,-0.015476625273922509,-1,231.127,225.3216,1,-3.3899999999999864,-9.950000000000017,5.373656723093852,5.3892543615401385,-0.015597638446286588
2016-01-07,215.65,218.44,213.67,214.19,3554251,211.0,-4.650000000000006,-0.021562717366102508,-1,229.635,225.40200000000002,1,-4.650000000000006,-14.600000000000023,5.351858133476067,5.373656723093852,-0.021798589617785247
2016-01-08,211.0,220.44,210.77,217.86,3628058,207.85,-3.1500000000000057,-0.014928909952606663,-1,227.67799999999997,225.4834,1,-3.1500000000000057,-17.75000000000003,5.336816665698646,5.351858133476067,-0.015041467777420436
2016-01-11,207.85,214.45,203.0,214.01,4091421,209.97,2.1200000000000045,0.01019966321866733,1,225.56799999999998,225.3646,1,2.1200000000000045,-15.630000000000024,5.346964663369558,5.336816665698646,0.010147997670912012
2016-01-12,209.97,213.7395,205.31,211.6,3091917,200.31,-9.659999999999997,-0.046006572367481055,-1,222.846,225.39700000000002,0,0.0,-15.630000000000024,5.299866166537887,5.346964663369558,-0.047098496831671
